##v1.0##
FDN,OBJECT_TYPE,DOMAIN,ZONE,SITE,NAME,MNEMO,ADMIN_ADDRESS,COMMUNITY_CODE,COMMUNITY_NAME,CUSTOMER_CODE,CUSTOMER_NAME,COUNTRY_CODE,COUNTRY_NAME,CITY_CODE,CITY_NAME,NETWORK_ROLE,POP_ID,ORIGIN,ACTIVATION_MODEL,SOFTWARE_RELEASE,VOICE_ROLE,IPPBX_ZONE,IS_SHARED,MANUFACTURER,MACRO_TYPE,SRV_STAT_DATA,SRV_IPER_PATH_PERF,SRV_IPER_PATH_PERF_SLA,SRV_IPER_PATH_PERF_CPUMAX_SLA,SRV_IPER_PATH_AVAIL,SRV_IPER_PATH_AVAIL_SLA,SRV_IPER_PATH_AVAIL_CPUMAX_SLA,SRV_IPER_SITE_AVAIL,SRV_IPER_SITE_AVAIL_SLA,SRV_IPER_SITE_AVAIL_CPUMAX_SLA,SRV_IPER_ROUTER_PERF,SRV_IPER_BACKBONE_PATH,SRV_IPER_COS_VOLUME,SRV_IP_DSL_SERVICE_TYPE,SRV_IP_DSL_CARRIER_NAME,SRV_IP_DSL_OFFER_NAME,SRV_3G_SERVICE_TYPE,SRV_3G_CARRIER_CODE,SRV_3G_CARRIER_NAME,SRV_3G_GSM_NUMBER,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:GIN.ZI:X.RTCIS:GIN71CHALT01-N,RTCIS,GIN,BINF,GIN-71-CHAL-T01-R,GIN71CHALT01-N,gin71chalt01-n,10.43.109.175,,,,,,,,,CE,,CEDRE,cisco,12.4 25a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02UACC86,BVPN - Corporate 20480,VPO0013,0022838165
DI:GIN.ZI:X.RTCIS:GIN71CHALT01-S,RTCIS,GIN,BINF,GIN-71-CHAL-T01-R,GIN71CHALT01-S,gin71chalt01-s,10.47.165.1,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02UACC86,BVPN - Corporate 20480,VPO0013,0022838165
DI:GIN.ZI:X.RTCIS:GIN71MACOT01,RTCIS,GIN,BINF,GIN-71-MACO-T01,GIN71MACOT01,gin71macot01,10.41.72.79,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD026KTWAB,BVPN - Corporate 512,VPO0002,0022659843
DI:GIN.ZI:X.RTCIS:GIN71MONTT01,RTCIS,GIN,BINF,GIN-71-MONT-T01,GIN71MONTT01,gin71montt01,10.41.91.156,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD0291MYBA,BVPN - Corporate 512,VPO0002,0022667371
DI:GIN.ZI:X.RTCIS:GIN72LEMAT02,RTCIS,GIN,BINF,GIN-72-LEMA-T02,GIN72LEMAT02,gin72lemat02,10.40.236.45,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD0291QSB0,BVPN - Corporate 512,VPO0002,0022667379
DI:GIN.ZI:X.RTCIS:GIN73CHAMT01,RTCIS,GIN,BINF,GIN-73-CHAM-T01,GIN73CHAMT01,gin73chamt01,10.41.132.18,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD0291SBA1,BVPN - Corporate 512,VPO0002,0022667382
DI:GIN.ZI:X.RTCIS:GIN74ANNET01-N,RTCIS,GIN,BEE,GIN-74-ANNE-T01-R,GIN74ANNET01-N,gin74annet01-n,10.42.71.238,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01FRCNDD,BVPN - Corporate 10376,VPO0017,0022468425
DI:GIN.ZI:X.RTCIS:GIN74ANNET01-S,RTCIS,GIN,BEE,GIN-74-ANNE-T01-R,GIN74ANNET01-S,gin74annet01-s,10.41.248.2,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01FRCNDD,BVPN - Corporate 10376,VPO0017,0022468425
DI:GIN.ZI:X.RTCIS:GIN74ANNET02,RTCIS,GIN,BINF,GIN-74-ANNE-T02,GIN74ANNET02,gin74annet02,10.45.38.20,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02WRUVF9,BVPN - Corporate 512,VPO0002,0022857577
DI:GIN.ZI:X.RTCIS:GIN75PARIE02-N,RTCIS,GIN,DSI,GIN-75-PARI-E02,GIN75PARIE02-N,gin75parie02-n,10.46.131.116,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD017QESCF,BVPN - Corporate 10240,VPO0017,0022415676
DI:GIN.ZI:X.RTCIS:GIN75PARIE02-S,RTCIS,GIN,DSI,GIN-75-PARI-E02,GIN75PARIE02-S,gin75parie02-s,10.46.39.88,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD017QESCF,BVPN - Corporate 10240,VPO0017,0022415676
DI:GIN.ZI:X.RTCIS:GIN75PARIE07,RTCIS,GIN,BEE,GIN-75-PARI-E07,GIN75PARIE07,gin75parie07,10.41.163.59,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01F1JL95,BVPN - Corporate 512,VPO0002,0022468763
DI:GIN.ZI:X.RTCIS:GIN75PARIT17-N,RTCIS,GIN,BEE,GIN-75-PARI-T17-R,GIN75PARIT17-N,gin75parit17-n,10.46.39.86,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01FTKMCA,BVPN - Corporate 1024,VPO0012,0022479821
DI:GIN.ZI:X.RTCIS:GIN75PARIT17-S,RTCIS,GIN,BEE,GIN-75-PARI-T17-R,GIN75PARIT17-S,gin75parit17-s,10.46.132.44,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01FTKMCA,BVPN - Corporate 1024,VPO0012,0022479821
DI:GIN.ZI:X.RTCIS:GIN75PARIT18-N,RTCIS,GIN,BINF,GIN-75-PARI-T18,GIN75PARIT18-N,gin75parit18-n,10.47.69.6,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02936RBE,BVPN - Corporate 10240,VPO0021,0022667871
DI:GIN.ZI:X.RTCIS:GIN75PARIT18-S,RTCIS,GIN,BINF,GIN-75-PARI-T18,GIN75PARIT18-S,gin75parit18-s,10.43.149.115,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02936RBE,BVPN - Corporate 10240,VPO0021,0022667871
DI:GIN.ZI:X.RTCIS:GIN75PARIT22-N,RTCIS,GIN,BEE,GIN-75-PARI-T22,GIN75PARIT22-N,gin75parit22-n,10.46.51.196,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02LMGVB8,BVPN - Corporate 4232,VPO0012,0022776011
DI:GIN.ZI:X.RTCIS:GIN75PARIT22-S,RTCIS,GIN,BEE,GIN-75-PARI-T22,GIN75PARIT22-S,gin75parit22-s,10.48.18.20,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02LMGVB8,BVPN - Corporate 4232,VPO0012,0022776011
DI:GIN.ZI:X.RTCIS:GIN75PARIT23-N,RTCIS,GIN,BEE,GIN-75-PARI-T23,GIN75PARIT23-N,gin75parit23-n,10.47.135.116,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD036CY6EE,BVPN - Corporate 10410,VPO0017,0022924949
DI:GIN.ZI:X.RTCIS:GIN75PARIT23-S,RTCIS,GIN,BEE,GIN-75-PARI-T23,GIN75PARIT23-S,gin75parit23-s,10.47.135.117,,,,,,,,,CE,,CEDRE,cisco,15.1 4 M1,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD036CY6EE,BVPN - Corporate 10410,VPO0017,0022924949
DI:GIN.ZI:X.RTCIS:GIN76BOIST01-N,RTCIS,GIN,MBU,GIN-76-BOIS-T01,GIN76BOIST01-N,gin76boist01-n,10.42.74.37,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD032KCBAA,BVPN - Corporate 2048,VPO0012,0022897768
DI:GIN.ZI:X.RTCIS:GIN76BOIST01-S,RTCIS,GIN,MBU,GIN-76-BOIS-T01,GIN76BOIST01-S,gin76boist01-s,10.42.206.121,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD032KCBAA,BVPN - Corporate 2048,VPO0012,0022897768
DI:GIN.ZI:X.RTCIS:GIN76LEHAT03,RTCIS,GIN,BEE,GIN-76-LEHA-T03,GIN76LEHAT03,gin76lehat03,10.42.236.184,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02WGPQ83,BVPN - Corporate 2150,VPO0002,0022848650
DI:GIN.ZI:X.RTCIS:GIN76ROUET03-N,RTCIS,GIN,BINF,GIN-76-ROUE-T03,GIN76ROUET03-N,gin76rouet03-n,10.42.206.131,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD029395D9,BVPN - Corporate 4096,VPO0012,0022667873
DI:GIN.ZI:X.RTCIS:GIN76ROUET03-S,RTCIS,GIN,BINF,GIN-76-ROUE-T03,GIN76ROUET03-S,gin76rouet03-s,10.42.236.209,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD029395D9,BVPN - Corporate 4096,VPO0012,0022667873
DI:GIN.ZI:X.RTCIS:GIN77CROUI01-N,RTCIS,GIN,BINF,GIN-77-CROU-I01,GIN77CROUI01-N,gin77croui01-n,10.40.253.27,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD022P1491,BVPN - Corporate 2048,VPO0016,0022558591
DI:GIN.ZI:X.RTCIS:GIN77CROUI01-S,RTCIS,GIN,BINF,GIN-77-CROU-I01,GIN77CROUI01-S,gin77croui01-s,10.43.174.250,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD022P1491,BVPN - Corporate 2048,VPO0016,0022558591
DI:GIN.ZI:X.RTCIS:GIN77LIEUT01,RTCIS,GIN,BEE,GIN-77-LIEU-T01,GIN77LIEUT01,gin77lieut01,10.44.3.50,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01HXS09C,BVPN - Corporate 2048,VPO0002,0022485167
DI:GIN.ZI:X.RTCIS:GIN77MELUT01,RTCIS,GIN,BINF,GIN-77-MELU-T01,GIN77MELUT01,gin77melut01,10.44.170.116,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD026KX3CF,BVPN - Corporate 1024,VPO0002,0022659845
DI:GIN.ZI:X.RTCIS:GIN78BEYNI01-N,RTCIS,GIN,BINF,GIN-78-BEYN-I01,GIN78BEYNI01-N,gin78beyni01-n,10.48.79.190,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01RXU798,BVPN - Corporate 2048,VPO0012,0022558623
DI:GIN.ZI:X.RTCIS:GIN78BEYNI01-S,RTCIS,GIN,BINF,GIN-78-BEYN-I01,GIN78BEYNI01-S,gin78beyni01-s,10.113.176.22,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01RXU798,BVPN - Corporate 2048,VPO0012,0022558623
DI:GIN.ZI:X.RTCIS:GIN78BEYNI02-N,RTCIS,GIN,BINF,GIN-78-BEYN-I02,GIN78BEYNI02-N,gin78beyni02-n,10.45.166.166,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01RXVME2,BVPN - Corporate 2048,VPO0012,0022558622
DI:GIN.ZI:X.RTCIS:GIN78BEYNI02-S,RTCIS,GIN,BINF,GIN-78-BEYN-I02,GIN78BEYNI02-S,gin78beyni02-s,10.43.141.216,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01RXVME2,BVPN - Corporate 2048,VPO0012,0022558622
DI:GIN.ZI:X.RTCIS:GIN78BREVI01-N,RTCIS,GIN,BINF,GIN-78-BREV-I01,GIN78BREVI01-N,gin78brevi01-n,10.45.66.6,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01US8WC2,BVPN - Corporate 2048,VPO0012,0022558592
DI:GIN.ZI:X.RTCIS:GIN78BREVI01-S,RTCIS,GIN,BINF,GIN-78-BREV-I01,GIN78BREVI01-S,gin78brevi01-s,10.42.57.116,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01US8WC2,BVPN - Corporate 2048,VPO0012,0022558592
DI:GIN.ZI:X.RTCIS:GIN78MAGNT01-N,RTCIS,GIN,DSI,GIN-78-MAGN-T01,GIN78MAGNT01-N,gin78magnt01-n,10.47.214.36,,,,,,,,,CE,,CEDRE,cisco,15.1 4 M4,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03QATE94,BVPN - Corporate 40960,VPO0013,0023048576
DI:GIN.ZI:X.RTCIS:GIN78MAGNT01-S,RTCIS,GIN,DSI,GIN-78-MAGN-T01,GIN78MAGNT01-S,gin78magnt01-s,10.43.123.2,,,,,,,,,CE,,CEDRE,cisco,15.1 4 M4,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03QATE94,BVPN - Corporate 40960,VPO0013,0023048576
DI:GIN.ZI:X.RTCIS:GIN78SARTT01-N,RTCIS,GIN,BINF,GIN-78-SART-T01,GIN78SARTT01-N,gin78sartt01-n,10.48.56.56,,,,,,,,,CE,,CEDRE,cisco,12.4 6 T,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02EE2N93,BVPN - Corporate 4096,VPO0017,0022668233
DI:GIN.ZI:X.RTCIS:GIN78SARTT01-S,RTCIS,GIN,BINF,GIN-78-SART-T01,GIN78SARTT01-S,gin78sartt01-s,10.45.251.86,,,,,,,,,CE,,CEDRE,cisco,12.4 6 T,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02EE2N93,BVPN - Corporate 4096,VPO0017,0022668233
DI:GIN.ZI:X.RTCIS:GIN78TRAPE01-N,RTCIS,GIN,DSI,GIN-78-TRAP-E01,GIN78TRAPE01-N,gin78trape01-n,10.42.67.105,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02BKNXA1,BVPN - Corporate 4096,VPO0012,0022712862
DI:GIN.ZI:X.RTCIS:GIN78TRAPE01-S,RTCIS,GIN,DSI,GIN-78-TRAP-E01,GIN78TRAPE01-S,gin78trape01-s,10.45.0.41,,,,,,,,,CE,,CEDRE,cisco,12.4 9 T2,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02BKNXA1,BVPN - Corporate 4096,VPO0012,0022712862
DI:GIN.ZI:X.RTCIS:GIN78VELIE01-N,RTCIS,GIN,BEE,GIN-78-VELI-E01,GIN78VELIE01-N,gin78velie01-n,10.42.67.191,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03TRKVEE,BVPN - Corporate 1024,VPO0012,0023068503
DI:GIN.ZI:X.RTCIS:GIN78VELIE01-S,RTCIS,GIN,BEE,GIN-78-VELI-E01,GIN78VELIE01-S,gin78velie01-s,10.42.57.75,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03TRKVEE,BVPN - Corporate 1024,VPO0012,0023068503
DI:GIN.ZI:X.RTCIS:GIN78VELIE02-N,RTCIS,GIN,BEE,GIN-78-VELI-E02,GIN78VELIE02-N,gin78velie02-n,10.41.161.96,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD025P5MEB,BVPN - Corporate 10240,VPO0013,0022670382
DI:GIN.ZI:X.RTCIS:GIN78VELIE02-S,RTCIS,GIN,BEE,GIN-78-VELI-E02,GIN78VELIE02-S,gin78velie02-s,10.42.57.222,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD025P5MEB,BVPN - Corporate 10240,VPO0013,0022670382
DI:GIN.ZI:X.RTCIS:GIN79NIORT01,RTCIS,GIN,BINF,GIN-79-NIOR-T01,GIN79NIORT01,gin79niort01,10.43.87.142,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD0291UQB2,BVPN - Corporate 512,VPO0002,0022667386
DI:GIN.ZI:X.RTCIS:GIN80AMIEE01-N,RTCIS,GIN,DSI,GIN-80-AMIE-E01,GIN80AMIEE01-N,gin80amiee01-n,10.43.172.164,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T9,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD018UMHCF,BVPN - Corporate 2048,VPO0012,0022417495
DI:GIN.ZI:X.RTCIS:GIN80AMIEE01-S,RTCIS,GIN,DSI,GIN-80-AMIE-E01,GIN80AMIEE01-S,gin80amiee01-s,10.45.12.224,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T9,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD018UMHCF,BVPN - Corporate 2048,VPO0012,0022417495
DI:GIN.ZI:X.RTCIS:GIN80AMIET01,RTCIS,GIN,BEE,GIN-80-AMIE-T01,GIN80AMIET01,gin80amiet01,10.45.21.32,,,,,,,,,CE,,CEDRE,cisco,12.3 11 T2,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01JAP4CE,BVPN - Corporate 1024,VPO0002,0022484519
DI:GIN.ZI:X.RTCIS:GIN80AMIET02,RTCIS,GIN,BINF,GIN-80-AMIE-T02,GIN80AMIET02,gin80amiet02,10.42.37.31,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD0291XHAB,BVPN - Corporate 512,VPO0002,0022667387
DI:GIN.ZI:X.RTCIS:GIN81CASTT01,RTCIS,GIN,BINF,GIN-81-CAST-T01,GIN81CASTT01,gin81castt01,10.43.173.40,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02923PB9,BVPN - Corporate 512,VPO0002,0022667393
DI:GIN.ZI:X.RTCIS:GIN83STRAT01,RTCIS,GIN,BINF,GIN-83-STRA-T01,GIN83STRAT01,gin83strat01,10.42.79.2,,,,,,,,,CE,,CEDRE,cisco,12.3 11 T2,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02928BAB,BVPN - Corporate 512,VPO0002,0022667395
DI:GIN.ZI:X.RTCIS:GIN83TOULT01,RTCIS,GIN,BEE,GIN-83-TOUL-T01,GIN83TOULT01,gin83toult01,10.41.99.22,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01JEGWB6,BVPN - Corporate 1024,VPO0002,0022484596
DI:GIN.ZI:X.RTCIS:GIN83TOULT02,RTCIS,GIN,BINF,GIN-83-TOUL-T02,GIN83TOULT02,gin83toult02,10.41.99.147,,,,,,,,,CE,,CEDRE,cisco,12.3 11 T2,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02928QB8,BVPN - Corporate 1024,VPO0002,0022667142
DI:GIN.ZI:X.RTCIS:GIN84AVIGT01,RTCIS,GIN,BEE,GIN-84-AVIG-T01,GIN84AVIGT01,gin84avigt01,10.45.39.168,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01DHHP9F,BVPN - Corporate 2184,VPO0002,0022453401
DI:GIN.ZI:X.RTCIS:GIN84AVIGT02,RTCIS,GIN,BINF,GIN-84-AVIG-T02,GIN84AVIGT02,gin84avigt02,10.42.130.142,,,,,,,,,CE,,CEDRE,cisco,12.3 11 T7,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02929QB8,BVPN - Corporate 512,VPO0002,0022667397
DI:GIN.ZI:X.RTCIS:GIN85LAROT02,RTCIS,GIN,BEE,GIN-85-LARO-T02,GIN85LAROT02,gin85larot02,10.44.196.154,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01F1HP89,BVPN - Corporate 1024,VPO0002,0022468817
DI:GIN.ZI:X.RTCIS:GIN85LAROT03,RTCIS,GIN,BINF,GIN-85-LARO-T03,GIN85LAROT03,gin85larot03,10.41.50.239,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02A2KPBC,BVPN - Corporate 512,VPO0002,0022696166
DI:GIN.ZI:X.RTCIS:GIN86POITT01,RTCIS,GIN,BINF,GIN-86-POIT-T01,GIN86POITT01,gin86poitt01,10.42.248.75,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02AXLBD2,BVPN - Corporate 512,VPO0002,0022696177
DI:GIN.ZI:X.RTCIS:GIN86POITT02,RTCIS,GIN,BINF,GIN-86-POIT-T02,GIN86POITT02,gin86poitt02,10.41.150.69,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD020AP0F0,BVPN - Corporate 2048,VPO0002,0022622215
DI:GIN.ZI:X.RTCIS:GIN86STBET01,RTCIS,GIN,BEE,GIN-86-STBE-T01,GIN86STBET01,gin86stbet01,10.48.161.58,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01JAPVAC,BVPN - Corporate 1024,VPO0002,0022484651
DI:GIN.ZI:X.RTCIS:GIN87LIMOT01,RTCIS,GIN,BEE,GIN-87-LIMO-T01,GIN87LIMOT01,gin87limot01,10.48.108.80,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD01HY7AE8,BVPN - Corporate 1024,VPO0002,0022484580
DI:GIN.ZI:X.RTCIS:GIN87LIMOT02,RTCIS,GIN,BINF,GIN-87-LIMO-T02,GIN87LIMOT02,gin87limot02,10.40.251.200,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD0292N6DF,BVPN - Corporate 512,VPO0002,0022667609
DI:GIN.ZI:X.RTCIS:GIN88EPINT02,RTCIS,GIN,BINF,GIN-88-EPIN-T02,GIN88EPINT02,gin88epint02,10.43.111.211,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD0292QWBE,BVPN - Corporate 512,VPO0002,0022667610
DI:GIN.ZI:X.RTCIS:GIN89AUXET02,RTCIS,GIN,BINF,GIN-89-AUXE-T02,GIN89AUXET02,gin89auxet02,10.41.140.74,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD0292UTBD,BVPN - Corporate 512,VPO0002,0022667611
DI:GIN.ZI:X.RTCIS:GIN91LISSE01-N,RTCIS,GIN,DSI,GIN-91-LISS-E01,GIN91LISSE01-N,gin91lisse01-n,10.42.242.244,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T9,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD011EFZBE,BVPN - Corporate 4096,VPO0012,0022341846
DI:GIN.ZI:X.RTCIS:GIN91LISSE01-S,RTCIS,GIN,DSI,GIN-91-LISS-E01,GIN91LISSE01-S,gin91lisse01-s,10.41.203.84,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T9,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD011EFZBE,BVPN - Corporate 4096,VPO0012,0022341846
