##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ATAC.ZI:X.RTONE:1169-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1169-S,DI:ATAC.ZI:X.RTONE:1169-S.L:A0,ATAC,MAG_SUD,1169 GRENOBLE S,8-35,1169-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD01RNRZ82,BVPN - Corporate 512,VPO0007,0022559834
DI:ATAC.ZI:X.RTONE:1171-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1171-N,DI:ATAC.ZI:X.RTONE:1171-N.L:A0,ATAC,MAG_SUD,1171 LA DUCHERE,8-35,1171-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD01J1BT8D,BVPN - Corporate 512,VPO0007,0022494326
DI:ATAC.ZI:X.RTONE:1171-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1171-S,DI:ATAC.ZI:X.RTONE:1171-S.L:A0,ATAC,MAG_SUD,1171 LA DUCHERE,8-35,1171-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD01J1BT8D,BVPN - Corporate 512,VPO0007,0022494326
DI:ATAC.ZI:X.RTONE:1193STATION.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1193STATION,DI:ATAC.ZI:X.RTONE:1193STATION.L:A0,ATAC,AMI,1193 STATION,8-35,1193station-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,1000,CD03VPZ682,BVPN - Small,VPP0002,0023083638
DI:ATAC.ZI:X.RTONE:1209STATION.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1209STATION,DI:ATAC.ZI:X.RTONE:1209STATION.L:A0,ATAC,ROU,1209 STATION,8-35,1209station-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,1000,CD03W01FB1,BVPN - Small,VPP0002,0023086046
DI:ATAC.ZI:X.RTONE:1219LIGHT.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1219LIGHT,DI:ATAC.ZI:X.RTONE:1219LIGHT.L:A0,ATAC,IDF,1219 STATION,8-35,1219light-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,1000,CD038BN1EF,BVPN - Small,VPP0002,0022936325
DI:ATAC.ZI:X.RTONE:1246-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1246-N,DI:ATAC.ZI:X.RTONE:1246-N.L:A0,ATAC,MAG_OUEST,1246 MAREIL,8-35,1246-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD01TXWZF5,BVPN - Corporate 512,VPO0007,0022573537
DI:ATAC.ZI:X.RTONE:1246-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1246-S,DI:ATAC.ZI:X.RTONE:1246-S.L:A0,ATAC,MAG_OUEST,1246 MAREIL,8-35,1246-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD01TXWZF5,BVPN - Corporate 512,VPO0007,0022573537
DI:ATAC.ZI:X.RTONE:1319-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1319-N,DI:ATAC.ZI:X.RTONE:1319-N.L:A0,ATAC,MAG_OUEST,1319 ROUEN,8-35,1319-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD01YL73E7,BVPN - Corporate 512,VPO0007,0022608351
DI:ATAC.ZI:X.RTONE:1319-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1319-S,DI:ATAC.ZI:X.RTONE:1319-S.L:A0,ATAC,MAG_OUEST,1319 ROUEN,8-35,1319-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD01YL73E7,BVPN - Corporate 512,VPO0007,0022608351
DI:ATAC.ZI:X.RTONE:1357-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1357-N,DI:ATAC.ZI:X.RTONE:1357-N.L:A0,ATAC,MAG_SUD,1357_LYON FELIX,8-35,1357-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD018D7RB3,BVPN - Corporate 512,VPO0007,0022417147
DI:ATAC.ZI:X.RTONE:1358-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1358-N,DI:ATAC.ZI:X.RTONE:1358-N.L:A0,ATAC,MAG_SUD,1358 PONT JUMEAUX,8-35,1358-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD01ZT35B1,BVPN - Corporate 512,VPO0007,0022618021
DI:ATAC.ZI:X.RTONE:1358-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1358-S,DI:ATAC.ZI:X.RTONE:1358-S.L:A0,ATAC,MAG_SUD,1358 PONT JUMEAUX,8-35,1358-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD01ZT35B1,BVPN - Corporate 512,VPO0007,0022618021
DI:ATAC.ZI:X.RTONE:1359-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1359-N,DI:ATAC.ZI:X.RTONE:1359-N.L:A0,ATAC,MAG_OUEST,01359 GOUVION,8-35,1359-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD01L6ME8D,BVPN - Corporate 512,VPO0007,0022520148
DI:ATAC.ZI:X.RTONE:1359-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1359-S,DI:ATAC.ZI:X.RTONE:1359-S.L:A0,ATAC,MAG_OUEST,01359 GOUVION,8-35,1359-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD01L6ME8D,BVPN - Corporate 512,VPO0007,0022520148
DI:ATAC.ZI:X.RTONE:1360-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1360-N,DI:ATAC.ZI:X.RTONE:1360-N.L:A0,ATAC,MAG_SUD,1360_BEZIERS,8-35,1360-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD01EKHT92,BVPN - Corporate 512,VPO0007,0022470545
DI:ATAC.ZI:X.RTONE:1360-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1360-S,DI:ATAC.ZI:X.RTONE:1360-S.L:A0,ATAC,MAG_SUD,1360_BEZIERS,8-35,1360-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD01EKHT92,BVPN - Corporate 512,VPO0007,0022470545
DI:ATAC.ZI:X.RTONE:1361-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1361-N,DI:ATAC.ZI:X.RTONE:1361-N.L:A0,ATAC,MAG_OUEST,01361 LAGNY,8-35,1361-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD01L6LG8F,BVPN - Corporate 512,VPO0007,0022520114
DI:ATAC.ZI:X.RTONE:1361-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1361-S,DI:ATAC.ZI:X.RTONE:1361-S.L:A0,ATAC,MAG_OUEST,01361 LAGNY,8-35,1361-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD01L6LG8F,BVPN - Corporate 512,VPO0007,0022520114
DI:ATAC.ZI:X.RTONE:1363-B.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1363-B,DI:ATAC.ZI:X.RTONE:1363-B.L:A0,ATAC,MAG_SUD,1363 MAS ROU,8-35,1363-b-A0-8-35,,,ZZ,STAT_CDV,512,512,128,128,IP ADSL,128,512,500,CD027B6V9F,BVPN - Corporate 512,VPO0007,0022679975
DI:ATAC.ZI:X.RTONE:1363-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1363-N,DI:ATAC.ZI:X.RTONE:1363-N.L:A0,ATAC,MAG_SUD,1363 MAS ROU,8-35,1363-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD027B6V9F,BVPN - Corporate 512,VPO0007,0022679975
DI:ATAC.ZI:X.RTONE:1364-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1364-N,DI:ATAC.ZI:X.RTONE:1364-N.L:A0,ATAC,IDF,1364 LIESSE,8-35,1364-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD02G1K9DF,BVPN - Corporate 512,VPO0007,0022745924
DI:ATAC.ZI:X.RTONE:1364-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1364-S,DI:ATAC.ZI:X.RTONE:1364-S.L:A0,ATAC,IDF,1364 LIESSE,8-35,1364-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD02G1K9DF,BVPN - Corporate 512,VPO0007,0022745924
DI:ATAC.ZI:X.RTONE:1365-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1365-N,DI:ATAC.ZI:X.RTONE:1365-N.L:A0,ATAC,MAG_NORD,1365 LENS GR,8-35,1365-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0361LFB2,BVPN - Corporate 512,VPO0007,0022921451
DI:ATAC.ZI:X.RTONE:1365-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1365-S,DI:ATAC.ZI:X.RTONE:1365-S.L:A0,ATAC,MAG_NORD,1365 LENS GR,8-35,1365-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD0361LFB2,BVPN - Corporate 512,VPO0007,0022921451
DI:ATAC.ZI:X.RTONE:1366-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1366-N,DI:ATAC.ZI:X.RTONE:1366-N.L:A0,ATAC,IDF,1366 SACLAY,8-35,1366-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0361SDB0,BVPN - Corporate 512,VPO0007,0022921520
DI:ATAC.ZI:X.RTONE:1366-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1366-S,DI:ATAC.ZI:X.RTONE:1366-S.L:A0,ATAC,IDF,1366 SACLAY,8-35,1366-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD0361SDB0,BVPN - Corporate 512,VPO0007,0022921520
DI:ATAC.ZI:X.RTONE:1367-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1367-N,DI:ATAC.ZI:X.RTONE:1367-N.L:A0,ATAC,MAG_OUEST,1367 ESVRES,8-35,1367-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028E11E9,BVPN - Corporate 512,VPO0007,0022684963
DI:ATAC.ZI:X.RTONE:1367-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1367-S,DI:ATAC.ZI:X.RTONE:1367-S.L:A0,ATAC,MAG_OUEST,1367 ESVRES,8-35,1367-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD028E11E9,BVPN - Corporate 512,VPO0007,0022684963
DI:ATAC.ZI:X.RTONE:1368-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1368-N,DI:ATAC.ZI:X.RTONE:1368-N.L:A0,ATAC,IDF,1368 ATH MONS2,8-35,1368-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD02PEEY87,BVPN - Corporate 512,VPO0007,0022800147
DI:ATAC.ZI:X.RTONE:1368-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:1368-S,DI:ATAC.ZI:X.RTONE:1368-S.L:A0,ATAC,IDF,1368 ATH MONS2,8-35,1368-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD02PEEY87,BVPN - Corporate 512,VPO0007,0022800147
DI:ATAC.ZI:X.RTONE:206-B.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:206-B,DI:ATAC.ZI:X.RTONE:206-B.L:A0,ATAC,ENTREPOTS,206 CRONENBOURG,8-35,206-b-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD023ZS8A2,BVPN - Corporate 2184,VPO0012,0022657167
DI:ATAC.ZI:X.RTONE:206-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:206-N,DI:ATAC.ZI:X.RTONE:206-N.L:A0,ATAC,ENTREPOTS,206 CRONENBOURG,8-35,206-n-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD023ZS8A2,BVPN - Corporate 2184,VPO0012,0022657167
DI:ATAC.ZI:X.RTONE:207-B.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:207-B,DI:ATAC.ZI:X.RTONE:207-B.L:A0,ATAC,ENTREPOTS,207 BRETIGNY,8-35,207-b-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD01TXV39C,BVPN - Corporate 2048,VPO0012,0022573867
DI:ATAC.ZI:X.RTONE:207-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:207-N,DI:ATAC.ZI:X.RTONE:207-N.L:A0,ATAC,ENTREPOTS,207 BRETIGNY,8-35,207-n-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD01TXV39C,BVPN - Corporate 2048,VPO0012,0022573867
DI:ATAC.ZI:X.RTONE:211-NNEW.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:211-NNEW,DI:ATAC.ZI:X.RTONE:211-NNEW.L:A0,ATAC,ENTREPOTS,211 BLANQUEFORT,8-35,211-nNEW-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,1000,CD015KUE85,BVPN - Corporate 1536,VPO0012,0022386920
DI:ATAC.ZI:X.RTONE:211-SNEW.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:211-SNEW,DI:ATAC.ZI:X.RTONE:211-SNEW.L:A0,ATAC,ENTREPOTS,211 BLANQUEFORT,8-35,211-sNEW-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,1000,CD015KUE85,BVPN - Corporate 1536,VPO0012,0022386920
DI:ATAC.ZI:X.RTONE:218-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:218-N,DI:ATAC.ZI:X.RTONE:218-N.L:A0,ATAC,ENTREPOTS,218 COURNON 1,8-35,218-n-A0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,2000,CD01J18A98,BVPN - Corporate 2560,VPO0012,0022498764
DI:ATAC.ZI:X.RTONE:218-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:218-S,DI:ATAC.ZI:X.RTONE:218-S.L:A0,ATAC,ENTREPOTS,218 COURNON 1,8-35,218-s-A0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,2000,CD01J18A98,BVPN - Corporate 2560,VPO0012,0022498764
DI:ATAC.ZI:X.RTONE:226-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:226-N,DI:ATAC.ZI:X.RTONE:226-N.L:A0,ATAC,ENTREPOTS,ENT TOURS,8-35,226-n-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTONE:226-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:226-S,DI:ATAC.ZI:X.RTONE:226-S.L:A0,ATAC,ENTREPOTS,ENT TOURS,8-35,226-s-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTONE:4237-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4237-N,DI:ATAC.ZI:X.RTONE:4237-N.L:A0,ATAC,TLS,4237 STANTONIN,8-35,4237-n-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02UKMTAD,BVPN - Corporate 1024,VPO0007,0022839584
DI:ATAC.ZI:X.RTONE:4237-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4237-S,DI:ATAC.ZI:X.RTONE:4237-S.L:A0,ATAC,TLS,4237 STANTONIN,8-35,4237-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,1000,CD02UKMTAD,BVPN - Corporate 1024,VPO0007,0022839584
DI:ATAC.ZI:X.RTONE:4311-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4311-N,DI:ATAC.ZI:X.RTONE:4311-N.L:A0,ATAC,MAG_SUD,4311 ST PARDOUX,8-35,4311-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD024YTBD1,BVPN - Corporate 512,VPO0007,0022663889
DI:ATAC.ZI:X.RTONE:4311-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4311-S,DI:ATAC.ZI:X.RTONE:4311-S.L:A0,ATAC,MAG_SUD,4311 ST PARDOUX,8-35,4311-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD024YTBD1,BVPN - Corporate 512,VPO0007,0022663889
DI:ATAC.ZI:X.RTONE:4312-B.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4312-B,DI:ATAC.ZI:X.RTONE:4312-B.L:A0,ATAC,MAG_SUD,4312 SAINT CYPRIEN,8-35,4312-b-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD027B7Q98,BVPN - Corporate 512,VPO0007,0022675752
DI:ATAC.ZI:X.RTONE:4312-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4312-N,DI:ATAC.ZI:X.RTONE:4312-N.L:A0,ATAC,MAG_SUD,4312 SAINT CYPRIEN,8-35,4312-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD027B7Q98,BVPN - Corporate 512,VPO0007,0022675752
DI:ATAC.ZI:X.RTONE:4393-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4393-N,DI:ATAC.ZI:X.RTONE:4393-N.L:A0,ATAC,RMS,4393 DORMANS,8-35,4393-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD037UE19D,BVPN - Corporate 512,VPO0007,0022935820
DI:ATAC.ZI:X.RTONE:4393-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4393-S,DI:ATAC.ZI:X.RTONE:4393-S.L:A0,ATAC,RMS,4393 DORMANS,8-35,4393-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD037UE19D,BVPN - Corporate 512,VPO0007,0022935820
DI:ATAC.ZI:X.RTONE:4394-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4394-N,DI:ATAC.ZI:X.RTONE:4394-N.L:A0,ATAC,MAR,4394 MARTIGUES,8-35,4394-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD037RB08D,BVPN - Corporate 512,VPO0007,0022935173
DI:ATAC.ZI:X.RTONE:4394-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4394-S,DI:ATAC.ZI:X.RTONE:4394-S.L:A0,ATAC,MAR,4394 MARTIGUES,8-35,4394-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD037RB08D,BVPN - Corporate 512,VPO0007,0022935173
DI:ATAC.ZI:X.RTONE:4395-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4395-N,DI:ATAC.ZI:X.RTONE:4395-N.L:A0,ATAC,BDX,4395 CAZAUX,8-35,4395-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD03N3BQAF,BVPN - Corporate 512,VPO0007,0023034134
DI:ATAC.ZI:X.RTONE:4395-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4395-S,DI:ATAC.ZI:X.RTONE:4395-S.L:A0,ATAC,BDX,4395 CAZAUX,8-35,4395-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD03N3BQAF,BVPN - Corporate 512,VPO0007,0023034134
DI:ATAC.ZI:X.RTONE:4400.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4400,DI:ATAC.ZI:X.RTONE:4400.L:A0,ATAC,IDF,4400LESIGNY,8-35,4400-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,1000,CD03DQJ283,BVPN - Small,VPP0002,0022974016
DI:ATAC.ZI:X.RTONE:4401-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4401-N,DI:ATAC.ZI:X.RTONE:4401-N.L:A0,ATAC,FRANCHISE,4401ARGENTEUIL,8-35,4401-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD03MTGPFF,BVPN - Corporate 512,VPO0007,0023032137
DI:ATAC.ZI:X.RTONE:4401-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4401-S,DI:ATAC.ZI:X.RTONE:4401-S.L:A0,ATAC,FRANCHISE,4401ARGENTEUIL,8-35,4401-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD03MTGPFF,BVPN - Corporate 512,VPO0007,0023032137
DI:ATAC.ZI:X.RTONE:4418.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4418,DI:ATAC.ZI:X.RTONE:4418.L:A0,ATAC,AMI,4418 AUHAL,8-35,4418-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,1000,CD032G89F9,BVPN - Small,VPP0002,0022897339
DI:ATAC.ZI:X.RTONE:4427.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4427,DI:ATAC.ZI:X.RTONE:4427.L:A0,ATAC,IDF,4427 5FERMES,8-35,4427-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,1000,CD034TFZF3,BVPN - Small,VPP0002,0022897878
DI:ATAC.ZI:X.RTONE:4524-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4524-N,DI:ATAC.ZI:X.RTONE:4524-N.L:A0,ATAC,LIL,4524 PDG CARNO,8-35,4524-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD02PS6FEF,BVPN - Corporate 512,VPO0007,0022804285
DI:ATAC.ZI:X.RTONE:4524-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4524-S,DI:ATAC.ZI:X.RTONE:4524-S.L:A0,ATAC,LIL,4524 PDG CARNO,8-35,4524-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD02PS6FEF,BVPN - Corporate 512,VPO0007,0022804285
DI:ATAC.ZI:X.RTONE:4529-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4529-S,DI:ATAC.ZI:X.RTONE:4529-S.L:A0,ATAC,IDF,4529 CHEVREAU,8-35,4529-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD028E1K93,BVPN - Corporate 512,VPO0007,0022687864
DI:ATAC.ZI:X.RTONE:4529.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4529,DI:ATAC.ZI:X.RTONE:4529.L:A0,ATAC,IDF,4529 CHEVREAU,8-35,4529-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028E1K93,BVPN - Corporate 512,VPO0007,0022687864
DI:ATAC.ZI:X.RTONE:4530-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4530-N,DI:ATAC.ZI:X.RTONE:4530-N.L:A0,ATAC,IDF,4530 COLOMBES,8-35,4530-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD02LMJRBC,BVPN - Corporate 512,VPO0007,0022777763
DI:ATAC.ZI:X.RTONE:4530-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4530-S,DI:ATAC.ZI:X.RTONE:4530-S.L:A0,ATAC,IDF,4530 COLOMBES,8-35,4530-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD02LMJRBC,BVPN - Corporate 512,VPO0007,0022777763
DI:ATAC.ZI:X.RTONE:4531-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4531-N,DI:ATAC.ZI:X.RTONE:4531-N.L:A0,ATAC,IDF,4531 FLANDRE,8-35,4531-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD02TKR4CE,BVPN - Corporate 512,VPO0007,0022830721
DI:ATAC.ZI:X.RTONE:4531-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4531-S,DI:ATAC.ZI:X.RTONE:4531-S.L:A0,ATAC,IDF,4531 FLANDRE,8-35,4531-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD02TKR4CE,BVPN - Corporate 512,VPO0007,0022830721
DI:ATAC.ZI:X.RTONE:4532-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4532-N,DI:ATAC.ZI:X.RTONE:4532-N.L:A0,ATAC,IDF,4532 MASSY,8-35,4532-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD037RC489,BVPN - Corporate 512,VPO0007,0022933198
DI:ATAC.ZI:X.RTONE:4532-S.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4532-S,DI:ATAC.ZI:X.RTONE:4532-S.L:A0,ATAC,IDF,4532 MASSY,8-35,4532-s-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,IP ADSL,256,1024,500,CD037RC489,BVPN - Corporate 512,VPO0007,0022933198
DI:ATAC.ZI:X.RTONE:4533-N.L:A0.N:8-35,VCL,DI:ATAC.ZI:X.RTONE:4533-N,DI:ATAC.ZI:X.RTONE:4533-N.L:A0,ATAC,IDF,4533 FONTENAY,8-35,4533-n-A0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD037RD588,BVPN - Corporate 512,VPO0007,0022933289
