##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:VEOLIACTE.ZI:X.RTONE:CTE-BEAUNSEURRE.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-BEAUNSEURRE,DI:VEOLIACTE.ZI:X.RTONE:CTE-BEAUNSEURRE.L:A0,VEOLIACTE,CTE,ROUTE DE SEURRE,8-35,cte-beaunseurre-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-BEAUREGARD1.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-BEAUREGARD1,DI:VEOLIACTE.ZI:X.RTONE:CTE-BEAUREGARD1.L:A0,VEOLIACTE,CTE,USINE BEAUREGARD,8-35,cte-beauregard1-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-BOURGAGC.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-BOURGAGC,DI:VEOLIACTE.ZI:X.RTONE:CTE-BOURGAGC.L:A0,VEOLIACTE,CTE,AG BOURG ST MAURICE,8-35,cte-bourgagc-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-CHAMPASVC.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-CHAMPASVC,DI:VEOLIACTE.ZI:X.RTONE:CTE-CHAMPASVC.L:A0,VEOLIACTE,CTE,SERVICE CHAMPAGNOLE,8-35,cte-champaSVC-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-CHARLIEUAGC.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-CHARLIEUAGC,DI:VEOLIACTE.ZI:X.RTONE:CTE-CHARLIEUAGC.L:A0,VEOLIACTE,CTE,AGENCE CHARLIEU,8-35,cte-charlieuagc-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-COURNON.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-COURNON,DI:VEOLIACTE.ZI:X.RTONE:CTE-COURNON.L:A0,VEOLIACTE,CTE,AGENCE AUVERGNE,8-35,cte-cournon-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-IRIGNY.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-IRIGNY,DI:VEOLIACTE.ZI:X.RTONE:CTE-IRIGNY.L:A0,VEOLIACTE,CTE,SADE-CGTH IRIGNY,8-35,cte-irigny-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LENTILLY.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-LENTILLY,DI:VEOLIACTE.ZI:X.RTONE:CTE-LENTILLY.L:A0,VEOLIACTE,CTE,SOCIETE ALBERTAZZI,8-35,cte-lentilly-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LUREAGC.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-LUREAGC,DI:VEOLIACTE.ZI:X.RTONE:CTE-LUREAGC.L:A0,VEOLIACTE,CTE,AGENCE LURE,8-35,cte-lureagc-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON,DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON.L:A0,VEOLIACTE,CTE,GRAND LYON,8-35,cte-lyon-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON1.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON1,DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON1.L:A0,VEOLIACTE,CTE,SOGEA,8-35,cte-lyon1-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON2.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON2,DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON2.L:A0,VEOLIACTE,CTE,DELTACOM,8-35,cte-lyon2-A0-8-35,,,SQ,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON3.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON3,DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON3.L:A0,VEOLIACTE,CTE,CITE DE L EAU,8-35,cte-lyon3-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON4.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON4,DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON4.L:A0,VEOLIACTE,CTE,TELEPERFORMANCE LYON,8-35,cte-lyon4-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MACON2.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-MACON2,DI:VEOLIACTE.ZI:X.RTONE:CTE-MACON2.L:A0,VEOLIACTE,CTE,SMADEC CHAUFFAGE,8-35,cte-macon2-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MAICHE.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-MAICHE,DI:VEOLIACTE.ZI:X.RTONE:CTE-MAICHE.L:A0,VEOLIACTE,CTE,USINE MAICHE,8-35,cte-maiche-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MATHAY.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-MATHAY,DI:VEOLIACTE.ZI:X.RTONE:CTE-MATHAY.L:A0,VEOLIACTE,CTE,USINE MATHAY,8-35,cte-mathay-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MEYTHET-MSN.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-MEYTHET-MSN,DI:VEOLIACTE.ZI:X.RTONE:CTE-MEYTHET-MSN.L:A0,VEOLIACTE,CTE,AGENCE MEYTHET,8-35,cte-meythet-MSN-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MEYZIEU.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-MEYZIEU,DI:VEOLIACTE.ZI:X.RTONE:CTE-MEYZIEU.L:A0,VEOLIACTE,CTE,ROCHE MEYZIEU,8-35,cte-meyzieu-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MONTAGNY.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-MONTAGNY,DI:VEOLIACTE.ZI:X.RTONE:CTE-MONTAGNY.L:A0,VEOLIACTE,CTE,BUREAU MONTAGNY,8-35,cte-montagny-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MONTCEAU1.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-MONTCEAU1,DI:VEOLIACTE.ZI:X.RTONE:CTE-MONTCEAU1.L:A0,VEOLIACTE,CTE,AG MONTCEAULESMINES,8-35,cte-montceau1-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MONTCEAU2.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-MONTCEAU2,DI:VEOLIACTE.ZI:X.RTONE:CTE-MONTCEAU2.L:A0,VEOLIACTE,CTE,CUCM,8-35,cte-montceau2-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-NEVERAGC.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-NEVERAGC,DI:VEOLIACTE.ZI:X.RTONE:CTE-NEVERAGC.L:A0,VEOLIACTE,CTE,AGENCE NEVERS,8-35,cte-neveragc-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-NIEVROZ.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-NIEVROZ,DI:VEOLIACTE.ZI:X.RTONE:CTE-NIEVROZ.L:A0,VEOLIACTE,CTE,PONT DE JONS,8-35,cte-nievroz-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-POISATSCE.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-POISATSCE,DI:VEOLIACTE.ZI:X.RTONE:CTE-POISATSCE.L:A0,VEOLIACTE,CTE,SERVICE POISAT,8-35,cte-poisatsce-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-PORTES.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-PORTES,DI:VEOLIACTE.ZI:X.RTONE:CTE-PORTES.L:A0,VEOLIACTE,CTE,UDEP DU SIARP,8-35,cte-portes-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-ROMANS.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-ROMANS,DI:VEOLIACTE.ZI:X.RTONE:CTE-ROMANS.L:A0,VEOLIACTE,CTE,SERVICE ROMANS,8-35,cte-romans-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-RUMILLY2.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-RUMILLY2,DI:VEOLIACTE.ZI:X.RTONE:CTE-RUMILLY2.L:A0,VEOLIACTE,CTE,SERVICE RUMILLY,8-35,cte-rumilly2-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-SAINTEHELENEDULAC.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-SAINTEHELENEDULAC,DI:VEOLIACTE.ZI:X.RTONE:CTE-SAINTEHELENEDULAC.L:A0,VEOLIACTE,CTE,SERVICE MONTMELIAN,8-35,cte-SAINTEHELENEDULAC-A0-8-35,,,SL,STAT_CDV,0,8192,0,850,,8000,8000,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIACTE.ZI:X.RTONE:CTE-STCHAMOND.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-STCHAMOND,DI:VEOLIACTE.ZI:X.RTONE:CTE-STCHAMOND.L:A0,VEOLIACTE,CTE,AGENCE ST CHAMOND,8-35,cte-stchamond-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-STFONS.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-STFONS,DI:VEOLIACTE.ZI:X.RTONE:CTE-STFONS.L:A0,VEOLIACTE,CTE,USINE GEPEIF,8-35,cte-stfons-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-STPERAY.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-STPERAY,DI:VEOLIACTE.ZI:X.RTONE:CTE-STPERAY.L:A0,VEOLIACTE,CTE,SERVICE SAINT-PERAY,8-35,cte-stperay-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-TARARE3.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-TARARE3,DI:VEOLIACTE.ZI:X.RTONE:CTE-TARARE3.L:A0,VEOLIACTE,CTE,UDEP DE TARARE,8-35,cte-tarare3-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-VALENCE.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-VALENCE,DI:VEOLIACTE.ZI:X.RTONE:CTE-VALENCE.L:A0,VEOLIACTE,VETECHCTE,AEP DE MAUBOULE,8-35,cte-valence-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-VALENCEUDEP-NEW.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-VALENCEUDEP-NEW,DI:VEOLIACTE.ZI:X.RTONE:CTE-VALENCEUDEP-NEW.L:A0,VEOLIACTE,VETECHCTE,UDEP DE VALENCE,8-35,cte-valenceUDEP-new-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-VAULX.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-VAULX,DI:VEOLIACTE.ZI:X.RTONE:CTE-VAULX.L:A0,VEOLIACTE,CTE,SOCIETE CARRION,8-35,cte-vaulx-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-VILLARD.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-VILLARD,DI:VEOLIACTE.ZI:X.RTONE:CTE-VILLARD.L:A0,VEOLIACTE,CTE,SCE VILLARD DE LANS,8-35,cte-villard-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:CTE-VOUJEAUCAGC.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:CTE-VOUJEAUCAGC,DI:VEOLIACTE.ZI:X.RTONE:CTE-VOUJEAUCAGC.L:A0,VEOLIACTE,CTE,AGENCE MONTBELIARD,8-35,cte-voujeaucagc-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:LYONDIRECTIONELLE.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:LYONDIRECTIONELLE,DI:VEOLIACTE.ZI:X.RTONE:LYONDIRECTIONELLE.L:A0,VEOLIACTE,VETECHCTE,DIRECTION REGIONALE,8-35,lyonDIRECTIONELLE-A0-8-35,,,SY,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:MONTCEAU2.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:MONTCEAU2,DI:VEOLIACTE.ZI:X.RTONE:MONTCEAU2.L:A0,VEOLIACTE,VETECHCTE,MONTCEAU LES MINES,8-35,montceau2-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:NEVERS1.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:NEVERS1,DI:VEOLIACTE.ZI:X.RTONE:NEVERS1.L:A0,VEOLIACTE,VETECHCTE,UDEP DE NEVERS,8-35,nevers1-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:NUELLES.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:NUELLES,DI:VEOLIACTE.ZI:X.RTONE:NUELLES.L:A0,VEOLIACTE,VETECHCTE,UDEP DE L ARBRESLE,8-35,nuelles-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:REMIGNY.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:REMIGNY,DI:VEOLIACTE.ZI:X.RTONE:REMIGNY.L:A0,VEOLIACTE,VETECHCTE,UP DE REMIGNY,8-35,remigny-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:ROMANS1.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:ROMANS1,DI:VEOLIACTE.ZI:X.RTONE:ROMANS1.L:A0,VEOLIACTE,VETECHCTE,UDEP ROMANS,8-35,romans1-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIACTE.ZI:X.RTONE:YSSINGEAUX.L:A0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTONE:YSSINGEAUX,DI:VEOLIACTE.ZI:X.RTONE:YSSINGEAUX.L:A0,VEOLIACTE,VETECHCTE,STATION VERSILHAC,8-35,yssingeaux-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,,1000,1000,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIACTE.ZI:X.RTSNMP:CTE-FONTANIL1.L:SI3-0.N:16,DLCI_CPE,DI:VEOLIACTE.ZI:X.RTSNMP:CTE-FONTANIL1,DI:VEOLIACTE.ZI:X.RTSNMP:CTE-FONTANIL1.L:SI3-0,VEOLIACTE,CTE,SDA AQUAPOLE,16,cte-fontanil1-SI3-0-16,,,STAT_CDI,STAT_CDI,0,0,0,0,,1024,1024,,,EQUANT IPVPN,EVPNMUHZP,
DI:VEOLIACTE.ZI:X.RTSNMP:MACON.L:RPOA0.N:8-35,VCL,DI:VEOLIACTE.ZI:X.RTSNMP:MACON,DI:VEOLIACTE.ZI:X.RTSNMP:MACON.L:RPOA0,VEOLIACTE,CTE,MACON SMADEC,8-35,macon-RPOA0-8-35,,169.254.1.106,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAEST.ZI:X.RTCIS:EAU-METZ.L:ATM0/0/0.N:8-35,VCL,DI:VEOLIAEST.ZI:X.RTCIS:EAU-METZ,DI:VEOLIAEST.ZI:X.RTCIS:EAU-METZ.L:ATM0/0/0,VEOLIAEST,EST,METZ,8-35,eau-metz-ATM0/0/0-8-35,,,SR,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAEST.ZI:X.RTCIS:EST-METZ-B.L:ATM0/0/0.N:8-35,VCL,DI:VEOLIAEST.ZI:X.RTCIS:EST-METZ-B,DI:VEOLIAEST.ZI:X.RTCIS:EST-METZ-B.L:ATM0/0/0,VEOLIAEST,EST,METZ,8-35,est-metz-B-ATM0/0/0-8-35,,,SR,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAEST.ZI:X.RTONE:EST-MUNDOLSHEIM.L:A0.N:8-35,VCL,DI:VEOLIAEST.ZI:X.RTONE:EST-MUNDOLSHEIM,DI:VEOLIAEST.ZI:X.RTONE:EST-MUNDOLSHEIM.L:A0,VEOLIAEST,EST,MUNDOLSHEIM,8-35,est-mundolsheim-A0-8-35,,,SD,STAT_CDV,1024,1024,1024,1024,,1000,1000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAFAP.ZI:X.RTCIS:LIEVINB-NEW.L:ATM0/0/0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTCIS:LIEVINB-NEW,DI:VEOLIAFAP.ZI:X.RTCIS:LIEVINB-NEW.L:ATM0/0/0,VEOLIAFAP,FAP,CSC LIEVIN,8-35,lievinB-new-ATM0/0/0-8-35,,,SR,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAFAP.ZI:X.RTCIS:LIEVINN1-NEW.L:ATM0/0/0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTCIS:LIEVINN1-NEW,DI:VEOLIAFAP.ZI:X.RTCIS:LIEVINN1-NEW.L:ATM0/0/0,VEOLIAFAP,FAP,CSC LIEVIN,8-35,lievinN1-new-ATM0/0/0-8-35,,,SR,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAFAP.ZI:X.RTONE:ABBEVILLE.L:A0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTONE:ABBEVILLE,DI:VEOLIAFAP.ZI:X.RTONE:ABBEVILLE.L:A0,VEOLIAFAP,FAP,AGENCE ABBEVILLE,8-35,abbeville-A0-8-35,,,SY,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAFAP.ZI:X.RTONE:AIRE.L:A0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTONE:AIRE,DI:VEOLIAFAP.ZI:X.RTONE:AIRE.L:A0,VEOLIAFAP,FAP,USINE AIRE SUR LYS,8-35,aire-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAFAP.ZI:X.RTONE:ARRASSG1.L:A0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTONE:ARRASSG1,DI:VEOLIAFAP.ZI:X.RTONE:ARRASSG1.L:A0,VEOLIAFAP,FAP,DR ARRAS,8-35,arrasSG1-A0-8-35,,,SY,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAFAP.ZI:X.RTONE:ARRASSG2.L:A0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTONE:ARRASSG2,DI:VEOLIAFAP.ZI:X.RTONE:ARRASSG2.L:A0,VEOLIAFAP,FAP,DR ARRAS,8-35,arrasSG2-A0-8-35,,,SY,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAFAP.ZI:X.RTONE:BEAUVAISN.L:A0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTONE:BEAUVAISN,DI:VEOLIAFAP.ZI:X.RTONE:BEAUVAISN.L:A0,VEOLIAFAP,FAP,BEAUVAIS MAGASIN,8-35,beauvaisN-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAFAP.ZI:X.RTONE:BOULOGNEN.L:A0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTONE:BOULOGNEN,DI:VEOLIAFAP.ZI:X.RTONE:BOULOGNEN.L:A0,VEOLIAFAP,FAP,AGENCE DE BOULOGNE,8-35,boulogneN-A0-8-35,,,SY,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAFAP.ZI:X.RTONE:BRUAYN.L:A0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTONE:BRUAYN,DI:VEOLIAFAP.ZI:X.RTONE:BRUAYN.L:A0,VEOLIAFAP,FAP,AGENCE BRUAY BETHUNE,8-35,bruayN-A0-8-35,,,SY,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAFAP.ZI:X.RTONE:CAMBRAI1.L:A0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTONE:CAMBRAI1,DI:VEOLIAFAP.ZI:X.RTONE:CAMBRAI1.L:A0,VEOLIAFAP,FAP,AGENCE NORD,8-35,cambrai1-A0-8-35,,,SY,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAFAP.ZI:X.RTONE:CAMIERS.L:A0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTONE:CAMIERS,DI:VEOLIAFAP.ZI:X.RTONE:CAMIERS.L:A0,VEOLIAFAP,FAP,STEP CAMIERS,8-35,camiers-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,,1000,1000,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAFAP.ZI:X.RTONE:CAUDRYN.L:A0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTONE:CAUDRYN,DI:VEOLIAFAP.ZI:X.RTONE:CAUDRYN.L:A0,VEOLIAFAP,FAP,CAUDRY,8-35,caudryN-A0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAFAP.ZI:X.RTONE:CHATEAU.L:A0.N:8-35,VCL,DI:VEOLIAFAP.ZI:X.RTONE:CHATEAU,DI:VEOLIAFAP.ZI:X.RTONE:CHATEAU.L:A0,VEOLIAFAP,FAP,AGENCE AISNE SUD,8-35,chateau-A0-8-35,,,SY,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
