##v1.0##
FDN,OBJECT_TYPE,DOMAIN,ZONE,SITE,NAME,MNEMO,ADMIN_ADDRESS,COMMUNITY_CODE,COMMUNITY_NAME,CUSTOMER_CODE,CUSTOMER_NAME,COUNTRY_CODE,COUNTRY_NAME,CITY_CODE,CITY_NAME,NETWORK_ROLE,POP_ID,ORIGIN,ACTIVATION_MODEL,SOFTWARE_RELEASE,VOICE_ROLE,IPPBX_ZONE,IS_SHARED,MANUFACTURER,MACRO_TYPE,SRV_STAT_DATA,SRV_IPER_PATH_PERF,SRV_IPER_PATH_PERF_SLA,SRV_IPER_PATH_PERF_CPUMAX_SLA,SRV_IPER_PATH_AVAIL,SRV_IPER_PATH_AVAIL_SLA,SRV_IPER_PATH_AVAIL_CPUMAX_SLA,SRV_IPER_SITE_AVAIL,SRV_IPER_SITE_AVAIL_SLA,SRV_IPER_SITE_AVAIL_CPUMAX_SLA,SRV_IPER_ROUTER_PERF,SRV_IPER_BACKBONE_PATH,SRV_IPER_COS_VOLUME,SRV_IP_DSL_SERVICE_TYPE,SRV_IP_DSL_CARRIER_NAME,SRV_IP_DSL_OFFER_NAME,SRV_3G_SERVICE_TYPE,SRV_3G_CARRIER_CODE,SRV_3G_CARRIER_NAME,SRV_3G_GSM_NUMBER,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ATAC.ZI:X.SWWIFI:1211AP3,SWWIFI,ATAC,MAG_NORD,1211 BOSCR WLAN,1211AP3,1211ap3,10.48.72.122,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1211AP4,SWWIFI,ATAC,MAG_NORD,1211 BOSCR WLAN,1211AP4,1211ap4,10.48.72.123,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1211AP5,SWWIFI,ATAC,MAG_NORD,1211 BOSCR WLAN,1211AP5,1211ap5,10.48.72.124,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1212AP1,SWWIFI,ATAC,MAG_NORD,1212 MEULAN WLAN1,1212AP1,1212ap1,10.48.181.80,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1212AP2,SWWIFI,ATAC,MAG_NORD,1212 MEULAN WLAN1,1212AP2,1212ap2,10.48.181.81,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1212AP3,SWWIFI,ATAC,MAG_NORD,1212 MEULAN WLAN1,1212AP3,1212ap3,10.48.181.82,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1212AP4,SWWIFI,ATAC,MAG_NORD,1212 MEULAN WLAN2,1212AP4,1212ap4,10.48.181.83,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1212AP5,SWWIFI,ATAC,MAG_NORD,1212 MEULAN WLAN2,1212AP5,1212ap5,10.43.206.212,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1212AP6,SWWIFI,ATAC,MAG_NORD,1212 MEULAN WLAN2,1212AP6,1212ap6,10.43.206.222,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1213AP1,SWWIFI,ATAC,MAG_NORD,1213 GAIL WLAN1,1213AP1,1213ap1,10.48.72.104,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1213AP2,SWWIFI,ATAC,MAG_NORD,1213 GAIL WLAN1,1213AP2,1213ap2,10.48.72.105,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1213AP3,SWWIFI,ATAC,MAG_NORD,1213 GAIL WLAN1,1213AP3,1213ap3,10.48.72.106,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1213AP4,SWWIFI,ATAC,MAG_NORD,1213 GAIL WLAN1,1213AP4,1213ap4,10.48.72.107,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1213AP5,SWWIFI,ATAC,MAG_NORD,1213 GAIL WLAN2,1213AP5,1213ap5,10.48.72.108,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1213AP6,SWWIFI,ATAC,MAG_NORD,1213 GAIL WLAN2,1213AP6,1213ap6,10.48.72.109,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1215AP1,SWWIFI,ATAC,MAG_EST,1215 MULHOU WLAN,1215AP1,1215ap1,10.42.144.176,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1215AP2,SWWIFI,ATAC,MAG_EST,1215 MULHOU WLAN,1215AP2,1215ap2,10.42.144.6,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1215AP3,SWWIFI,ATAC,MAG_EST,1215 MULHOU WLAN,1215AP3,1215ap3,10.42.144.94,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1215AP4,SWWIFI,ATAC,MAG_EST,1215 MULHOU WLAN,1215AP4,1215ap4,10.42.144.93,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1215AP5,SWWIFI,ATAC,MAG_EST,1215 MULHOU WLAN,1215AP5,1215ap5,10.42.144.92,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1216AP1,SWWIFI,ATAC,MAG_EST,1216 HAY WLAN1,1216AP1,1216ap1,10.40.16.213,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1216AP2,SWWIFI,ATAC,MAG_EST,1216 HAY WLAN1,1216AP2,1216ap2,10.40.16.212,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1216AP3,SWWIFI,ATAC,MAG_EST,1216 HAY WLAN1,1216AP3,1216ap3,10.40.16.211,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1216AP4,SWWIFI,ATAC,MAG_EST,1216 HAY WLAN2,1216AP4,1216ap4,10.40.16.210,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1216AP5,SWWIFI,ATAC,MAG_EST,1216 HAY WLAN2,1216AP5,1216ap5,10.40.16.209,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1216AP6,SWWIFI,ATAC,MAG_EST,1216 HAY WLAN2,1216AP6,1216ap6,10.40.16.208,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1217AP1,SWWIFI,ATAC,MAG_EST,1217 METZ 20 WLAN1,1217AP1,1217ap1,10.46.141.88,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1217AP2,SWWIFI,ATAC,MAG_EST,1217 METZ 20 WLAN1,1217AP2,1217ap2,10.46.141.89,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1217AP3,SWWIFI,ATAC,MAG_EST,1217 METZ 20 WLAN1,1217AP3,1217ap3,10.46.141.90,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1217AP4,SWWIFI,ATAC,MAG_EST,1217 METZ 20 WLAN1,1217AP4,1217ap4,10.46.141.108,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1217AP6,SWWIFI,ATAC,MAG_EST,1217 METZ 20 WLAN2,1217AP6,1217ap6,10.46.141.113,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1217AP7,SWWIFI,ATAC,MAG_EST,1217 METZ 20 WLAN2,1217AP7,1217ap7,10.46.141.114,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1218AP1,SWWIFI,ATAC,MAG_EST,1218 SARRE WLAN1,1218AP1,1218ap1,10.46.141.102,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1218AP2,SWWIFI,ATAC,MAG_EST,1218 SARRE WLAN1,1218AP2,1218ap2,10.46.141.101,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1218AP3,SWWIFI,ATAC,MAG_EST,1218 SARRE WLAN1,1218AP3,1218ap3,10.46.141.100,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1218AP4,SWWIFI,ATAC,MAG_EST,1218 SARRE WLAN1,1218AP4,1218ap4,10.46.141.99,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1218AP5,SWWIFI,ATAC,MAG_EST,1218 SARRE WLAN2,1218AP5,1218ap5,10.46.141.98,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1218AP6,SWWIFI,ATAC,MAG_EST,1218 SARRE WLAN2,1218AP6,1218ap6,10.46.141.97,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1218AP7,SWWIFI,ATAC,MAG_EST,1218 SARRE WLAN2,1218AP7,1218ap7,10.46.141.96,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1219AP1,SWWIFI,ATAC,MAG_OUEST,1219 STGERMAIN WLAN,1219AP1,1219ap1,10.48.135.16,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1219AP2,SWWIFI,ATAC,MAG_OUEST,1219 STGERMAIN WLAN,1219AP2,1219ap2,10.48.135.17,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1219AP3,SWWIFI,ATAC,MAG_OUEST,1219 STGERMAIN WLAN,1219AP3,1219ap3,10.48.135.18,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1219AP4,SWWIFI,ATAC,MAG_OUEST,1219 STGERMAIN WLAN,1219AP4,1219ap4,10.48.135.19,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1219AP5,SWWIFI,ATAC,MAG_OUEST,1219 STGERMAIN WLAN,1219AP5,1219ap5,10.48.135.20,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1221AP1,SWWIFI,ATAC,MAG_EST,1221 FERRETTE WLAN,1221AP1,1221ap1,10.42.144.188,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1221AP2,SWWIFI,ATAC,MAG_EST,1221 FERRETTE WLAN,1221AP2,1221ap2,10.42.144.187,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1221AP3,SWWIFI,ATAC,MAG_EST,1221 FERRETTE WLAN,1221AP3,1221ap3,10.42.144.186,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1221AP4,SWWIFI,ATAC,MAG_EST,1221 FERRETTE WLAN,1221AP4,1221ap4,10.42.144.185,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1221AP5,SWWIFI,ATAC,MAG_EST,1221 FERRETTE WLAN,1221AP5,1221ap5,10.42.144.184,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1223AP1,SWWIFI,ATAC,MAG_OUEST,1223 BALLAN WLAN,1223AP1,1223ap1,10.48.197.30,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1223AP2,SWWIFI,ATAC,MAG_OUEST,1223 BALLAN WLAN,1223AP2,1223ap2,10.48.197.31,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1223AP3,SWWIFI,ATAC,MAG_OUEST,1223 BALLAN WLAN,1223AP3,1223ap3,10.48.197.32,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1223AP4,SWWIFI,ATAC,MAG_OUEST,1223 BALLAN WLAN,1223AP4,1223ap4,10.48.197.33,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1223AP5,SWWIFI,ATAC,MAG_OUEST,1223 BALLAN WLAN,1223AP5,1223ap5,10.48.197.34,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1226AP1,SWWIFI,ATAC,MAG_NORD,1226 MONTREUIL WLAN,1226AP1,1226ap1,10.43.246.16,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1226AP2,SWWIFI,ATAC,MAG_NORD,1226 MONTREUIL WLAN,1226AP2,1226ap2,10.43.246.17,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1227AP1,SWWIFI,ATAC,MAG_SUD,1227 CARBONNE WLAN,1227AP1,1227ap1,10.48.195.176,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1227AP2,SWWIFI,ATAC,MAG_SUD,1227 CARBONNE WLAN,1227AP2,1227ap2,10.48.195.177,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1227AP3,SWWIFI,ATAC,MAG_SUD,1227 CARBONNE WLAN,1227AP3,1227ap3,10.48.195.178,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1227AP4,SWWIFI,ATAC,MAG_SUD,1227 CARBONNE WLAN,1227AP4,1227ap4,10.48.195.179,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1227AP5,SWWIFI,ATAC,MAG_SUD,1227 CARBONNE WLAN,1227AP5,1227ap5,10.48.195.180,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1229AP1,SWWIFI,ATAC,MAG_NORD,1229 GISORS WLAN,1229AP1,1229ap1,10.48.72.28,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1229AP2,SWWIFI,ATAC,MAG_NORD,1229 GISORS WLAN,1229AP2,1229ap2,10.48.72.29,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1230AP1,SWWIFI,ATAC,MAG_SUD,1230 MANSLE WLAN1,1230AP1,1230ap1,10.48.8.234,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1230AP2,SWWIFI,ATAC,MAG_SUD,1230 MANSLE WLAN1,1230AP2,1230ap2,10.48.8.235,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1230AP3,SWWIFI,ATAC,MAG_SUD,1230 MANSLE WLAN1,1230AP3,1230ap3,10.48.8.236,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1230AP4,SWWIFI,ATAC,MAG_SUD,1230 MANSLE WLAN2,1230AP4,1230ap4,10.48.8.237,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1230AP5,SWWIFI,ATAC,MAG_SUD,1230 MANSLE WLAN2,1230AP5,1230ap5,10.48.8.238,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1230AP6,SWWIFI,ATAC,MAG_SUD,1230 MANSLE WLAN2,1230AP6,1230ap6,10.48.8.239,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1231AP1,SWWIFI,ATAC,MAG_OUEST,1231 THOMERY WLAN,1231AP1,1231ap1,10.43.194.63,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1231AP2,SWWIFI,ATAC,MAG_OUEST,1231 THOMERY WLAN,1231AP2,1231ap2,10.43.194.75,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1231AP3,SWWIFI,ATAC,MAG_OUEST,1231 THOMERY WLAN,1231AP3,1231ap3,10.41.145.24,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1231AP4,SWWIFI,ATAC,MAG_OUEST,1231 THOMERY WLAN,1231AP4,1231ap4,10.48.102.142,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1231AP5,SWWIFI,ATAC,MAG_OUEST,1231 THOMERY WLAN,1231AP5,1231ap5,10.48.102.143,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3 2 JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1237AP1,SWWIFI,ATAC,MAG_NORD,1237 TRIEL WLAN,1237AP1,1237ap1,10.48.181.107,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1237AP2,SWWIFI,ATAC,MAG_NORD,1237 TRIEL WLAN,1237AP2,1237ap2,10.48.181.106,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWWIFI:1237AP3,SWWIFI,ATAC,MAG_NORD,1237 TRIEL WLAN,1237AP3,1237ap3,10.48.181.105,,,,,FRA,FRANCE,,,CE,,SATIN,aironet,12.3(2)JA2,,,0,aironet,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
