##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:GIN.ZI:X.RTCIS:GIN26TERSI02-N.L:FE0/0.N:41,VLAN,DI:GIN.ZI:X.RTCIS:GIN26TERSI02-N,DI:GIN.ZI:X.RTCIS:GIN26TERSI02-N.L:FE0/0,GIN,BINF,GIN-26-TERS-I02-R,41,gin26tersi02-n-FE0/0-41,,,ZZ,STAT_CDV,4000,4000,4000,4000,,4000,4000,2000,CD019RR3A6,BVPN - Corporate 2218,VPO0014,0022429705
DI:GIN.ZI:X.RTCIS:GIN26TERSI02-S.L:FE0/0.N:132,VLAN,DI:GIN.ZI:X.RTCIS:GIN26TERSI02-S,DI:GIN.ZI:X.RTCIS:GIN26TERSI02-S.L:FE0/0,GIN,BINF,GIN-26-TERS-I02-R,132,gin26tersi02-s-FE0/0-132,,,ZZ,STAT_CDV,2000,2000,2000,2000,,2000,2000,2000,CD019RR3A6,BVPN - Corporate 2218,VPO0014,0022429705
DI:GIN.ZI:X.RTCIS:GIN26VALET01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN26VALET01,DI:GIN.ZI:X.RTCIS:GIN26VALET01.L:ATM0/0,GIN,BEE,GIN-26-VALE-T01,8-35,gin26valet01-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01JANDBE,BVPN - Corporate 1024,VPO0002,0022484613
DI:GIN.ZI:X.RTCIS:GIN26VALET02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN26VALET02,DI:GIN.ZI:X.RTCIS:GIN26VALET02.L:ATM0/0,GIN,BINF,GIN-26-VALE-T02,8-35,gin26valet02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0269SR82,BVPN - Corporate 512,VPO0002,0022659755
DI:GIN.ZI:X.RTCIS:GIN27STAUE01-S.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN27STAUE01-S,DI:GIN.ZI:X.RTCIS:GIN27STAUE01-S.L:ATM0/0/IMA0,GIN,DSI,GIN-27-STAU-E01,8-35,gin27staue01-s-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD02AFNM99,BVPN - Corporate 4096,VPO0002,0022687194
DI:GIN.ZI:X.RTCIS:GIN27VALDE01-N.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN27VALDE01-N,DI:GIN.ZI:X.RTCIS:GIN27VALDE01-N.L:ATM0/0/IMA0,GIN,DSI,GIN-27-VALD-E01,8-35,gin27valde01-n-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD029VVMFF,BVPN - Corporate 2048,VPO0012,0022701769
DI:GIN.ZI:X.RTCIS:GIN27VALDE01-S.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN27VALDE01-S,DI:GIN.ZI:X.RTCIS:GIN27VALDE01-S.L:ATM0/0/IMA0,GIN,DSI,GIN-27-VALD-E01,8-35,gin27valde01-s-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD029VVMFF,BVPN - Corporate 2048,VPO0012,0022701769
DI:GIN.ZI:X.RTCIS:GIN28CHART04.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN28CHART04,DI:GIN.ZI:X.RTCIS:GIN28CHART04.L:ATM0/0,GIN,BINF,GIN-28-CHAR-T04,8-35,gin28chart04-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0269WQ81,BVPN - Corporate 512,VPO0002,0022659757
DI:GIN.ZI:X.RTCIS:GIN29BREST03.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN29BREST03,DI:GIN.ZI:X.RTCIS:GIN29BREST03.L:ATM0/0,GIN,BINF,GIN-29-BRES-T03,8-35,gin29brest03-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD02A2EVBA,BVPN - Corporate 512,VPO0002,0022696181
DI:GIN.ZI:X.RTCIS:GIN29BRIEE01-N.L:ATM0/0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN29BRIEE01-N,DI:GIN.ZI:X.RTCIS:GIN29BRIEE01-N.L:ATM0/0/0,GIN,BEE,GIN-29-BRIE-E01,8-35,gin29briee01-n-ATM0/0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD0345T8D4,BVPN - Corporate 1024,VPO0012,0022910060
DI:GIN.ZI:X.RTCIS:GIN29BRIEE01-S.L:ATM0/0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN29BRIEE01-S,DI:GIN.ZI:X.RTCIS:GIN29BRIEE01-S.L:ATM0/0/0,GIN,BEE,GIN-29-BRIE-E01,8-35,gin29briee01-s-ATM0/0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD0345T8D4,BVPN - Corporate 1024,VPO0012,0022910060
DI:GIN.ZI:X.RTCIS:GIN29MORLT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN29MORLT01,DI:GIN.ZI:X.RTCIS:GIN29MORLT01.L:ATM0/0,GIN,BINF,GIN-29-MORL-T01,8-35,gin29morlt01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD026AAL8C,BVPN - Corporate 512,VPO0002,0022659759
DI:GIN.ZI:X.RTCIS:GIN29QUIMT02-N.L:GE0/0.N:5,VLAN,DI:GIN.ZI:X.RTCIS:GIN29QUIMT02-N,DI:GIN.ZI:X.RTCIS:GIN29QUIMT02-N.L:GE0/0,GIN,BEE,GIN-29-QUIM-T02-R,5,gin29quimt02-n-GE0/0-5,,,ZZ,STAT_CDV,30000,30000,30000,30000,,30000,30000,20000,CD01CH1Z96,BVPN - Corporate 20650,VPO0013,0022446506
DI:GIN.ZI:X.RTCIS:GIN29QUIMT02-S.L:GE0/0.N:107,VLAN,DI:GIN.ZI:X.RTCIS:GIN29QUIMT02-S,DI:GIN.ZI:X.RTCIS:GIN29QUIMT02-S.L:GE0/0,GIN,BEE,GIN-29-QUIM-T02-R,107,gin29quimt02-s-GE0/0-107,,,ZZ,STAT_CDV,15000,15000,15000,15000,,15000,15000,20000,CD01CH1Z96,BVPN - Corporate 20650,VPO0013,0022446506
DI:GIN.ZI:X.RTCIS:GIN29QUIMT03.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN29QUIMT03,DI:GIN.ZI:X.RTCIS:GIN29QUIMT03.L:ATM0/0,GIN,BINF,GIN-29-QUIM-T03,8-35,gin29quimt03-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD026AD9F9,BVPN - Corporate 512,VPO0002,0022659761
DI:GIN.ZI:X.RTCIS:GIN30NIMET04.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN30NIMET04,DI:GIN.ZI:X.RTCIS:GIN30NIMET04.L:ATM0/0/IMA0,GIN,BINF,GIN-30-NIME-T04,8-35,gin30nimet04-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,500,CD035675D0,BVPN - Corporate 580,VPO0002,0022917519
DI:GIN.ZI:X.RTCIS:GIN31BLAGT01-N.L:FE0/0.N:28,VLAN,DI:GIN.ZI:X.RTCIS:GIN31BLAGT01-N,DI:GIN.ZI:X.RTCIS:GIN31BLAGT01-N.L:FE0/0,GIN,BEE,GIN-31-BLAG-T01-R,28,gin31blagt01-n-FE0/0-28,,,ZZ,STAT_CDV,4000,4000,4000,4000,,4000,4000,4000,CD018UG9BE,BVPN - Corporate 4096,VPO0017,0022418499
DI:GIN.ZI:X.RTCIS:GIN31TOULT01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN31TOULT01-N,DI:GIN.ZI:X.RTCIS:GIN31TOULT01-N.L:ATM0,GIN,BEE,GIN-31-TOUL-T01-R,8-35,gin31toult01-n-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01CFY2D9,BVPN - Corporate 1024,VPO0012,0022446551
DI:GIN.ZI:X.RTCIS:GIN31TOULT01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN31TOULT01-S,DI:GIN.ZI:X.RTCIS:GIN31TOULT01-S.L:ATM0,GIN,BEE,GIN-31-TOUL-T01-R,8-35,gin31toult01-s-ATM0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,1000,CD01CFY2D9,BVPN - Corporate 1024,VPO0012,0022446551
DI:GIN.ZI:X.RTCIS:GIN31TOULT02-N.L:GE0/0.N:14,VLAN,DI:GIN.ZI:X.RTCIS:GIN31TOULT02-N,DI:GIN.ZI:X.RTCIS:GIN31TOULT02-N.L:GE0/0,GIN,BINF,GIN-31-TOUL-T02,14,gin31toult02-n-GE0/0-14,,,ZZ,STAT_CDV,10000,10000,10000,10000,,10000,10000,10000,CD0124CR90,BVPN - Corporate 10240,VPO0017,0022348277
DI:GIN.ZI:X.RTCIS:GIN31TOULT02-S.L:GE0/0.N:9,VLAN,DI:GIN.ZI:X.RTCIS:GIN31TOULT02-S,DI:GIN.ZI:X.RTCIS:GIN31TOULT02-S.L:GE0/0,GIN,BINF,GIN-31-TOUL-T02,9,gin31toult02-s-GE0/0-9,,,ZZ,STAT_CDV,6000,6000,6000,6000,,6000,6000,10000,CD0124CR90,BVPN - Corporate 10240,VPO0017,0022348277
DI:GIN.ZI:X.RTCIS:GIN31TOULT06-N.L:FE0/0.N:12,VLAN,DI:GIN.ZI:X.RTCIS:GIN31TOULT06-N,DI:GIN.ZI:X.RTCIS:GIN31TOULT06-N.L:FE0/0,GIN,BINF,GIN-31-TOUL-T06,12,gin31toult06-n-FE0/0-12,,,ZZ,STAT_CDV,4000,4000,4000,4000,,4000,4000,4000,CD019T91B0,BVPN - Corporate 4096,VPO0005,0022428226
DI:GIN.ZI:X.RTCIS:GIN31TOULT06-S.L:ATM0/0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN31TOULT06-S,DI:GIN.ZI:X.RTCIS:GIN31TOULT06-S.L:ATM0/0/0,GIN,BINF,GIN-31-TOUL-T06,8-35,gin31toult06-s-ATM0/0/0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD019UJTD0,BVPN - Corporate 4096,VPO0002,0022428247
DI:GIN.ZI:X.RTCIS:GIN31TOULT07.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN31TOULT07,DI:GIN.ZI:X.RTCIS:GIN31TOULT07.L:ATM0,GIN,CENTRE,GIN-31-TOUL-T07,8-35,gin31toult07-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD02JJXGB8,BVPN - Corporate 2048,VPO0002,0022765333
DI:GIN.ZI:X.RTCIS:GIN32AUCHT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN32AUCHT01,DI:GIN.ZI:X.RTCIS:GIN32AUCHT01.L:ATM0/0,GIN,BINF,GIN-32-AUCH-T01,8-35,gin32aucht01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD026AG4F4,BVPN - Corporate 512,VPO0002,0022659762
DI:GIN.ZI:X.RTCIS:GIN33BORDE01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN33BORDE01-N,DI:GIN.ZI:X.RTCIS:GIN33BORDE01-N.L:ATM0,GIN,BEE,GIN-33-BORD-E01,8-35,gin33borde01-n-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD01KXSBEE,BVPN - Corporate 2048,VPO0012,0022517262
DI:GIN.ZI:X.RTCIS:GIN33BORDE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN33BORDE01-S,DI:GIN.ZI:X.RTCIS:GIN33BORDE01-S.L:ATM0,GIN,BEE,GIN-33-BORD-E01,8-35,gin33borde01-s-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD01KXSBEE,BVPN - Corporate 2048,VPO0012,0022517262
DI:GIN.ZI:X.RTCIS:GIN33CANET01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN33CANET01,DI:GIN.ZI:X.RTCIS:GIN33CANET01.L:ATM0,GIN,CENTRE,GIN-33-CANE-T01,8-35,gin33canet01-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD03SEW8F1,BVPN - Corporate 1024,VPO0002,0023060664
DI:GIN.ZI:X.RTCIS:GIN33MERIT01.L:S0/0/0.N:151,DLCI_CPE,DI:GIN.ZI:X.RTCIS:GIN33MERIT01,DI:GIN.ZI:X.RTCIS:GIN33MERIT01.L:S0/0/0,GIN,BEE,GIN-33-MERI-T01,151,gin33merit01-S0/0/0-151,,,STAT_CDI,STAT_CDI,1920,0,1920,0,,1920,1920,2000,CD01HXQGEB,BVPN - Corporate 2048,VPO0004,0022485163
DI:GIN.ZI:X.RTCIS:GIN33MERIT02-N.L:GE0/0.N:56,VLAN,DI:GIN.ZI:X.RTCIS:GIN33MERIT02-N,DI:GIN.ZI:X.RTCIS:GIN33MERIT02-N.L:GE0/0,GIN,BINF,GIN-33-MERI-T02,56,gin33merit02-n-GE0/0-56,,,ZZ,STAT_CDV,10000,10000,10000,10000,,10000,10000,10000,CD015W7CC8,BVPN - Corporate 10240,VPO0021,0022389537
DI:GIN.ZI:X.RTCIS:GIN33MERIT02-S.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN33MERIT02-S,DI:GIN.ZI:X.RTCIS:GIN33MERIT02-S.L:ATM0/0/IMA0,GIN,BINF,GIN-33-MERI-T02,8-35,gin33merit02-s-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,10000,CD015W7CC8,BVPN - Corporate 10240,VPO0021,0022389537
DI:GIN.ZI:X.RTCIS:GIN34BEZIT01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN34BEZIT01,DI:GIN.ZI:X.RTCIS:GIN34BEZIT01.L:ATM0,GIN,BEE,GIN-34-BEZI-T01,8-35,gin34bezit01-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,1000,CD01CX7HE7,BVPN - Corporate 1194,VPO0002,0022453403
DI:GIN.ZI:X.RTCIS:GIN34BEZIT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN34BEZIT02,DI:GIN.ZI:X.RTCIS:GIN34BEZIT02.L:ATM0/0,GIN,BINF,GIN-34-BEZI-T02,8-35,gin34bezit02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028ZYKD2,BVPN - Corporate 512,VPO0002,0022667210
DI:GIN.ZI:X.RTCIS:GIN34MONTT01-N.L:GE0/0.N:27,VLAN,DI:GIN.ZI:X.RTCIS:GIN34MONTT01-N,DI:GIN.ZI:X.RTCIS:GIN34MONTT01-N.L:GE0/0,GIN,BINF,GIN-34-MONT-T01-R,27,gin34montt01-n-GE0/0-27,,,ZZ,STAT_CDV,20000,20000,20000,20000,,20000,20000,15000,CD01CXBWF8,BVPN - Corporate 15700,VPO0017,0022446558
DI:GIN.ZI:X.RTCIS:GIN34MONTT01-S.L:GE0/0.N:21,VLAN,DI:GIN.ZI:X.RTCIS:GIN34MONTT01-S,DI:GIN.ZI:X.RTCIS:GIN34MONTT01-S.L:GE0/0,GIN,BINF,GIN-34-MONT-T01-R,21,gin34montt01-s-GE0/0-21,,,ZZ,STAT_CDV,10000,10000,10000,10000,,10000,10000,15000,CD01CXBWF8,BVPN - Corporate 15700,VPO0017,0022446558
DI:GIN.ZI:X.RTCIS:GIN34MONTT04.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN34MONTT04,DI:GIN.ZI:X.RTCIS:GIN34MONTT04.L:ATM0,GIN,BINF,GIN-34-MONT-T04,8-35,gin34montt04-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,1000,CD03576MAD,BVPN - Corporate 1160,VPO0002,0022917733
DI:GIN.ZI:X.RTCIS:GIN35MALOT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN35MALOT01,DI:GIN.ZI:X.RTCIS:GIN35MALOT01.L:ATM0/0,GIN,BINF,GIN-35-MALO-T01,8-35,gin35malot01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD02919SB0,BVPN - Corporate 512,VPO0002,0022667213
DI:GIN.ZI:X.RTCIS:GIN35RENNT01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN35RENNT01,DI:GIN.ZI:X.RTCIS:GIN35RENNT01.L:ATM0,GIN,BEE,GIN-35-RENN-T01,8-35,gin35rennt01-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD01HXSGEB,BVPN - Corporate 2048,VPO0002,0022485162
DI:GIN.ZI:X.RTCIS:GIN35RENNT03.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN35RENNT03,DI:GIN.ZI:X.RTCIS:GIN35RENNT03.L:ATM0/0,GIN,BINF,GIN-35-RENN-T03,8-35,gin35rennt03-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD024KFKB4,BVPN - Corporate 1024,VPO0002,0022632940
DI:GIN.ZI:X.RTCIS:GIN36CHATE01-N.L:GE0/1.N:8,VLAN,DI:GIN.ZI:X.RTCIS:GIN36CHATE01-N,DI:GIN.ZI:X.RTCIS:GIN36CHATE01-N.L:GE0/1,GIN,BEE,GIN-36-CHAT-E01,8,gin36chate01-n-GE0/1-8,,,ZZ,STAT_CDV,10000,10000,10000,10000,,,,,CD01DKGB87,BVPN - Corporate 1024,VPO0012,0022453406
DI:GIN.ZI:X.RTCIS:GIN36CHATT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN36CHATT01,DI:GIN.ZI:X.RTCIS:GIN36CHATT01.L:ATM0/0,GIN,BEE,GIN-36-CHAT-T01,8-35,gin36chatt01-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01F1HF9F,BVPN - Corporate 1024,VPO0002,0022468766
DI:GIN.ZI:X.RTCIS:GIN36CHATT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN36CHATT02,DI:GIN.ZI:X.RTCIS:GIN36CHATT02.L:ATM0/0,GIN,BINF,GIN-36-CHAT-T02,8-35,gin36chatt02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD026AY3F3,BVPN - Corporate 512,VPO0002,0022659778
DI:GIN.ZI:X.RTCIS:GIN37CEREI01-N.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN37CEREI01-N,DI:GIN.ZI:X.RTCIS:GIN37CEREI01-N.L:ATM0/0/IMA0,GIN,BINF,GIN-37-CERE-I01,8-35,gin37cerei01-n-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD01TBBFB6,BVPN - Corporate 2048,VPO0012,0022558587
DI:GIN.ZI:X.RTCIS:GIN37CEREI01-S.L:ATM0/0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN37CEREI01-S,DI:GIN.ZI:X.RTCIS:GIN37CEREI01-S.L:ATM0/0/0,GIN,BINF,GIN-37-CERE-I01,8-35,gin37cerei01-s-ATM0/0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,2000,CD01TBBFB6,BVPN - Corporate 2048,VPO0012,0022558587
DI:GIN.ZI:X.RTCIS:GIN37JOUET01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN37JOUET01,DI:GIN.ZI:X.RTCIS:GIN37JOUET01.L:ATM0/0,GIN,BEE,GIN-37-JOUE-T01,8-35,gin37jouet01-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01JAPLB6,BVPN - Corporate 1024,VPO0002,0022484566
DI:GIN.ZI:X.RTCIS:GIN37STAVE01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN37STAVE01-N,DI:GIN.ZI:X.RTCIS:GIN37STAVE01-N.L:ATM0,GIN,DSI,GIN-37-STAV-E01,8-35,gin37stave01-n-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD032DRK81,BVPN - Corporate 2048,VPO0012,0022893540
DI:GIN.ZI:X.RTCIS:GIN37STAVE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN37STAVE01-S,DI:GIN.ZI:X.RTCIS:GIN37STAVE01-S.L:ATM0,GIN,DSI,GIN-37-STAV-E01,8-35,gin37stave01-s-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,2000,CD032DRK81,BVPN - Corporate 2048,VPO0012,0022893540
DI:GIN.ZI:X.RTCIS:GIN37TOURE01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN37TOURE01-N,DI:GIN.ZI:X.RTCIS:GIN37TOURE01-N.L:ATM0,GIN,BEE,GIN-37-TOUR-E01,8-35,gin37toure01-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD0334K8D2,BVPN - Corporate 4096,VPO0012,0022901004
DI:GIN.ZI:X.RTCIS:GIN37TOURE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN37TOURE01-S,DI:GIN.ZI:X.RTCIS:GIN37TOURE01-S.L:ATM0,GIN,BEE,GIN-37-TOUR-E01,8-35,gin37toure01-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD0334K8D2,BVPN - Corporate 4096,VPO0012,0022901004
DI:GIN.ZI:X.RTCIS:GIN37TOURE02-N.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN37TOURE02-N,DI:GIN.ZI:X.RTCIS:GIN37TOURE02-N.L:ATM0/0/IMA0,GIN,BINF,GIN-37-TOUR-E02,8-35,gin37toure02-n-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD026M1NA6,BVPN - Corporate 4096,VPO0012,0022660829
DI:GIN.ZI:X.RTCIS:GIN37TOURE02-S.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN37TOURE02-S,DI:GIN.ZI:X.RTCIS:GIN37TOURE02-S.L:ATM0/0/IMA0,GIN,BINF,GIN-37-TOUR-E02,8-35,gin37toure02-s-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,4000,CD026M1NA6,BVPN - Corporate 4096,VPO0012,0022660829
DI:GIN.ZI:X.RTCIS:GIN37TOURE03-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN37TOURE03-N,DI:GIN.ZI:X.RTCIS:GIN37TOURE03-N.L:ATM0,GIN,BEE,GIN-37-TOUR-E03,8-35,gin37toure03-n-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02Q37ZB0,BVPN - Corporate 1024,VPO0012,0022805742
DI:GIN.ZI:X.RTCIS:GIN37TOURE03-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN37TOURE03-S,DI:GIN.ZI:X.RTCIS:GIN37TOURE03-S.L:ATM0,GIN,BEE,GIN-37-TOUR-E03,8-35,gin37toure03-s-ATM0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,1000,CD02Q37ZB0,BVPN - Corporate 1024,VPO0012,0022805742
DI:GIN.ZI:X.RTCIS:GIN37TOURT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN37TOURT01,DI:GIN.ZI:X.RTCIS:GIN37TOURT01.L:ATM0/0,GIN,BINF,GIN-37-TOUR-T01,8-35,gin37tourt01-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD024KGKB4,BVPN - Corporate 1024,VPO0002,0022632934
DI:GIN.ZI:X.RTCIS:GIN38ECHIE01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN38ECHIE01,DI:GIN.ZI:X.RTCIS:GIN38ECHIE01.L:ATM0,GIN,BEE,GIN-38-ECHI-E01,8-35,gin38echie01-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD028VY687,BVPN - Corporate 4096,VPO0002,0022693365
DI:GIN.ZI:X.RTCIS:GIN38GRENT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN38GRENT02,DI:GIN.ZI:X.RTCIS:GIN38GRENT02.L:ATM0/0,GIN,BINF,GIN-38-GREN-T02,8-35,gin38grent02-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02947NB3,BVPN - Corporate 1024,VPO0002,0022684153
DI:GIN.ZI:X.RTCIS:GIN38MEYLT01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN38MEYLT01,DI:GIN.ZI:X.RTCIS:GIN38MEYLT01.L:ATM0,GIN,BEE,GIN-38-MEYL-T01-R,8-35,gin38meylt01-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01FMW0E2,BVPN - Corporate 1024,VPO0002,0022482437
DI:GIN.ZI:X.RTCIS:GIN38VIENT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN38VIENT02,DI:GIN.ZI:X.RTCIS:GIN38VIENT02.L:ATM0/0,GIN,BINF,GIN-38-VIEN-T02,8-35,gin38vient02-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD026B1Q9B,BVPN - Corporate 1024,VPO0002,0022659782
